order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
CORD000641,CUS00418,2019-03-30,Nickolson,"[{""product"":""Candle Orbit 1034"",""quantity"":1},{""product"":""Candle Bloom 1000"",""quantity"":2},{""product"":""Candle Bloom 1054"",""quantity"":1}]",4663.45,10.13,-37.85465,144.972533,0,4673.58,Autumn,False,4.0177,"candle lumen 544 has been a pleasant companion for long listening sessions at home. i can move around without dealing with a cable, and the sound remains enjoyable for music, podcasts, and spoken programmes. the fit took a little adjustment before it felt natural. it is not the best choice for someone chasing highly detailed audio, but for relaxed everyday listening it has served me very well.",True
CORD000642,CUS00067,2019-05-17,Bakers,"[{""product"":""Candle Orbit 1034"",""quantity"":1},{""product"":""Candle Orbit 656"",""quantity"":1},{""product"":""Candle Flux 1098"",""quantity"":1},{""product"":""Vela Halo 569"",""quantity"":2}]",3938.4,10.48,-37.799198,145.044088,15,3358.12,Autumn,False,4.4571,"candle edge 986 has travelled well and provided enjoyable gaming away from my main desk. it packs without much effort, starts quickly and responds reliably during normal play. the controls are comfortable after a short adjustment, and the display remains clear in hotel rooms and other unfamiliar spaces. battery use rises during longer sessions, but portability remains its strongest advantage.",True
CORD000643,CUS00487,2019-07-07,Nickolson,"[{""product"":""Vela Halo 569"",""quantity"":2},{""product"":""Candle Orbit 1034"",""quantity"":2},{""product"":""Vela Halo 659"",""quantity"":1}]",1726.73,13.43,-37.850835,144.948314,15,1481.15,Winter,False,4.041,"i bought the candle edge 266 for casual gaming in a shared room, where a large setup would have been inconvenient. after sixteen days, i am pleased with how naturally it fits into that space. setup involved connecting the required cables, checking the display, and signing in, and the process was clear enough that i was ready for a short game the same evening. the unit can be used at the desk and then left neatly to one side when someone else needs the room. my first sessions were short, mostly after work, but i later played for longer periods with a family member nearby. the controls responded consistently, and the picture stayed steady during the games i tried. loading between casual activities did not feel troublesome, and the sound was clear enough for game effects and conversation. i usually keep the volume moderate because the room is shared, so i have not needed anything especially powerful. the physical design has also worked in practice. the body feels secure on the surface where i placed it, and the connections are reachable without turning the whole unit around. i have unplugged it to make room for another activity and connected it again later without unexpected behavior. the included warranty adds confidence for a device that will be handled regularly. there are limits to what i expect from it. someone seeking an elaborate enthusiast setup may want more room for expansion, and the display feels less impressive from an angle than when viewed directly. for casual games in a shared room, though, those points have not interfered with my enjoyment. the candle edge 266 offers responsive play, manageable size, and an uncomplicated routine, making it a welcome part of our common space.",True
CORD000644,CUS00143,2019-07-02,Thompson,"[{""product"":""Candle Bloom 1000"",""quantity"":2},{""product"":""Vela Halo 659"",""quantity"":1},{""product"":""Candle Orbit 1034"",""quantity"":1}]",4478.31,13.39,-37.818625,144.902294,15,3819.95,Winter,False,3.9884,"after forty-four days with the candle lumen 292, i prefer it to the older tablet i used for sketches and lightweight creative work. the drawing surface responds consistently, and the pen feels natural enough for rough layouts, annotations, and small illustrations. i can move from a reference image to a working canvas without the device becoming distracting, which was not the case with my previous tablet. it also handles ordinary browsing, reading, and note taking without making creative work feel like an afterthought. the main difference is how well it fits short sessions. i often use it at a desk for an hour, then carry it to another room to review a design. it wakes quickly, the screen remains easy to follow at an angle, and the body has not developed any looseness or rattle. for comparison, my older device was lighter, but its controls felt cramped and the drawing response was less even near the edges. the candle lumen 292 gives me more confidence when making small corrections. there are still limits. it is better suited to lightweight projects than to demanding professional production, and i sometimes wish the working area were larger. the included warranty adds reassurance, although i have not needed support. overall, this is a worthwhile step up for someone who wants one tablet for drawing, creative notes, and everyday use without paying for features they are unlikely to use.",True
CORD000645,CUS00392,2019-02-24,Thompson,"[{""product"":""Candle Orbit 656"",""quantity"":1},{""product"":""Vela Halo 659"",""quantity"":2},{""product"":""Candle Bloom 262"",""quantity"":1},{""product"":""Candle Orbit 1034"",""quantity"":2},{""product"":""Candle Bloom 1054"",""quantity"":1}]",5523.44,11.21,-37.77262,144.959458,5,5258.48,Summer,False,4.5848,"i installed the candle orbit 188 to create a separate guest network and keep track of the devices connected at home. the guest access is convenient when visitors arrive, and the device list helps me recognise which household equipment is online. initial setup required careful reading because several management options were grouped in places i did not expect. once configured, changing the guest access settings was straightforward, although the screen can feel busy when many devices are listed. the wireless connection has remained stable during ordinary browsing and streaming, but a newly added device sometimes took a little while to appear in the list. i also had to restart the unit after changing multiple settings in quick succession. the casing sits neatly beside my existing equipment and has not become warm during regular use. the candle orbit 188 provides useful control for a home network, with a capable management view balanced by a setup process and device updates that are not always immediate.",True
CORD000646,CUS00141,2019-06-27,Bakers,"[{""product"":""Vela Halo 569"",""quantity"":1},{""product"":""Vela Halo 659"",""quantity"":1}]",413.8,13.8,-37.771603,145.010506,25,324.15,Winter,False,4.4751,"i compared candle orbit 242 with the older tablet i had been using for sketches and occasional creative tasks. the newer device feels more responsive when drawing, and the surface gives enough room for loose illustrations without making the whole setup difficult to carry. i have used it for handwritten ideas, simple diagrams, and lightweight image work, and the experience has been comfortable from the first few sessions. the screen is bright and makes colours easy to distinguish in ordinary room light. candle orbit 242 also works well when i move between creative work and practical tasks. i can review reference material, make a quick correction, and return to a drawing without the awkward pauses that were common on my previous tablet. the body is easy to hold on a desk or lap, and the controls do not dominate the process. someone producing highly detailed professional artwork may want a larger specialised display with more dedicated controls, but that is beyond the purpose of this tablet. for light creative work, its simplicity is an advantage. the casing feels solid, and the screen has remained clean and responsive after regular use. compared with the older tablet, candle orbit 242 gives me a more fluid way to sketch and organise ideas while staying portable. it is not an all-purpose replacement for a full computer, yet it has become the device i reach for when i want to draw, annotate, or explore an idea quickly. that is a very successful fit for my routine.",True
CORD000647,CUS00433,2019-05-03,Bakers,"[{""product"":""Candle Flux 990"",""quantity"":1},{""product"":""Candle Orbit 1034"",""quantity"":1}]",2676.37,15.76,-37.874433,145.015329,10,2424.49,Autumn,False,7.3792,"vela halo 407 was supposed to give me a daily record of activity and sleep, so i compared its reports with another wearable used on the same days. the results from vela halo 407 are too patchy to support that purpose. walking is usually detected, but shorter movements are sometimes ignored and a day can show an implausibly low total. sleep tracking is worse. it has recorded only part of a night, combined separate periods, or shown no result after the device was worn until morning. the app presents the information in neat screens, but neat presentation does not repair missing records. scrolling through a week is slow, and the reason for an incomplete entry is never clear. the wearable also shifts while sleeping, leaving the strap uncomfortable and making me aware of it at night. another device i tried is less attractive, but it has produced a more consistent history and required less checking. vela halo 407 creates a false sense of detail because the charts look precise even when the underlying entries are unreliable. charging is another nuisance. the battery falls quickly when several tracking features are enabled, and the reminder arrives too late to prevent a gap. basic step counting does operate on ordinary days, but that narrow success cannot outweigh the missing sleep records and inconsistent activity totals. i bought vela halo 407 to notice patterns over time, not to guess which days can be trusted. the device is frustrating, awkward to wear overnight, and poor for dependable tracking. i would avoid it.",False
CORD000648,CUS00282,2019-12-07,Thompson,"[{""product"":""Candle Quest 498"",""quantity"":1},{""product"":""Candle Bloom 262"",""quantity"":1}]",2426.6,23.58,-37.837863,144.898385,0,2450.18,Summer,True,5.1117,"i have worn the vela echo 997 for about a month, and its reminders have been more irritating than helpful. alerts arrive at awkward moments, while missed reminders are difficult to explain because the settings offer little guidance. the time display is readable, but the band feels uncomfortable after extended wear and the controls are fussy to use. i expected a simple aid for daily habits, yet i keep silencing it and checking tasks elsewhere. the weak reminder behavior and poor comfort make this a frustrating purchase that i regret.",False
CORD000649,CUS00231,2019-06-03,Thompson,"[{""product"":""Vela Halo 659"",""quantity"":1},{""product"":""Vela Halo 569"",""quantity"":3}]",711.98,17.2,-37.879636,144.901119,0,729.18,Winter,False,8.4688,"candle edge 158 has improved the wireless coverage around my home office and made movement between rooms less inconvenient. calls remain stable when i step away from the desk, and documents or messages continue loading in areas where the signal used to feel uncertain. setup was clear enough to complete without outside help, and my existing devices joined the network after only a few attempts. the connection has remained steady during work calls, browsing, and ordinary streaming, even when other household devices are active. the unit itself is plain and the indicator is more visible than necessary, but neither issue affects performance. i have appreciated not having to reposition equipment or reconnect repeatedly during the day. candle edge 158 has been a quiet improvement: it does not demand attention, yet it gives my home office the dependable reach i was missing.",True
CORD000650,CUS00221,2019-08-03,Bakers,"[{""product"":""Candle Orbit 1034"",""quantity"":1},{""product"":""Candle Quest 354"",""quantity"":1},{""product"":""Candle Edge 680"",""quantity"":1}]",3236.1,13.57,-37.773869,145.009274,10,2926.06,Winter,False,4.2024,"candle bloom 1018 has made our shared household connection easier to manage than the older networking unit. before changing over, devices would sometimes need to be reconnected after someone moved between rooms, and working out which setting to check was frustrating. this unit has given us a steadier everyday arrangement for laptops, phones, a television, and other shared devices. the improvement is less about a dramatic single feature and more about removing small interruptions from the day. i compared the setup process with the spare unit kept for occasional use. the older one can still connect a few devices, but its controls are less intuitive and its status information is harder to interpret. candle bloom 1018 was simpler to place into the household routine. once it was configured, family members could use their devices without repeatedly asking me to restart or adjust something. that matters in a home where several people are online at different times. the unit is not especially decorative, and the indicator lights are more noticeable in a dark room than i expected. i also needed to spend time choosing a sensible location because the household layout has several walls between rooms. those are ordinary installation considerations rather than serious faults. compared with the previous network device, candle bloom 1018 has delivered a calmer, more dependable connection for the collection of devices we actually use.",True
CORD000651,CUS00058,2019-02-10,Nickolson,"[{""product"":""Candle Bloom 1054"",""quantity"":2},{""product"":""Candle Quest 354"",""quantity"":1},{""product"":""Candle Bloom 1000"",""quantity"":1}]",3118.32,11.64,-37.865085,144.975683,0,3129.96,Summer,False,5.1974,"candle flux 648 improved the wireless coverage in the back rooms of my house, where the connection had previously become inconsistent. the setup instructions were clear, and after placing the unit between the existing router and the weaker area, devices connected with much less interruption. i now use the far room for video calls and streaming without needing to carry the laptop closer to the router. the indicator helped me find a sensible position, and the network name made the transition around the house feel seamless. speeds naturally vary with distance and how many devices are active, so i do not expect identical performance everywhere. even so, the coverage has been noticeably more usable for everyday work and entertainment. candle flux 648 has solved the particular dead spot i bought it for and has made the layout of the house more convenient.",True
CORD000652,CUS00219,2019-04-19,Thompson,"[{""product"":""Candle Bloom 262"",""quantity"":1},{""product"":""Candle Quest 498"",""quantity"":2},{""product"":""Candle Bloom 1054"",""quantity"":2},{""product"":""Candle Edge 680"",""quantity"":2}]",9137.43,10.77,-37.818645,144.938732,10,8234.46,Autumn,False,0.9886,"i bought vela echo 691 for family communication and casual apps, comparing it with the phone it replaced. the comparison is frustrating because ordinary conversations now involve more interruptions. calls sometimes take a moment to connect, and messages do not always appear promptly. when relatives ask whether i received something, i have to check repeatedly instead of trusting the phone to keep up. casual apps expose another weakness. opening one is usually possible, but moving between an app and a message can leave the screen slow to respond. the delay is especially annoying when i am trying to send a photograph or answer a short question. a less modern phone in the household feels less troublesome because it responds in a more predictable way. the handset is manageable to carry, though the surface is slippery enough that i handle it cautiously. the screen is readable indoors, while outdoor use brings glare and makes small controls more difficult to select. these are not isolated annoyances; together they make short tasks feel drawn out. i expected a replacement phone to reduce friction, yet vela echo 691 adds it. connection behaviour has been the worst part of ownership. i have restarted it after missed calls and checked settings after delayed messages, but those steps have not removed the uncertainty. the two-year warranty is not a solution to a phone that complicates basic family contact. vela echo 691 can place calls and run casual apps, but its slow response, unreliable notifications, and awkward handling make it a poor comparison with the previous handset. i regret the purchase and cannot recommend it.",False
CORD000653,CUS00016,2019-08-31,Bakers,"[{""product"":""Candle Bloom 1000"",""quantity"":1},{""product"":""Candle Quest 498"",""quantity"":1},{""product"":""Candle Orbit 1034"",""quantity"":1},{""product"":""Candle Bloom 1054"",""quantity"":1}]",4155.94,15.67,-37.749958,144.995656,0,4171.61,Winter,False,6.676,"i have used candle shift 250 for document work and video meetings across different rooms, and its portability has been the strongest part of the experience. it is easy to pick up when i need to change location, yet the screen and keyboard are comfortable enough that i do not feel punished for leaving my main desk. writing, reading, and reviewing files remain straightforward, and the laptop responds promptly to the ordinary collection of applications i use each day. video meetings have been reliable over the period i have owned it. the microphone picks up conversation clearly in a quiet room, and the camera is suitable for regular calls. i can open notes beside a meeting window and keep track of what is being discussed without constant rearrangement. the battery has supported my usual stretches away from a charger, and the hinge has remained firm despite the frequent opening and closing that comes with travelling between workspaces. there are understandable compromises in a portable machine. the smaller display becomes restrictive when i am comparing many pages at once, and the integrated audio is better for speech than for rich music. i also prefer to connect a larger screen for especially long projects. those details have not reduced its value for everyday work. candle shift 250 has proved capable, convenient to carry, and pleasant to use, which is why it continues to be my preferred laptop for mobile document work and meetings.",True
CORD000654,CUS00031,2019-11-19,Nickolson,"[{""product"":""Candle Orbit 1034"",""quantity"":1},{""product"":""Candle Flux 1098"",""quantity"":1},{""product"":""Vela Halo 659"",""quantity"":1},{""product"":""Candle Bloom 262"",""quantity"":3},{""product"":""Candle Bloom 1054"",""quantity"":1}]",5447.53,13.41,-37.886661,145.002254,0,5460.94,Spring,False,8.0949,"i have used candle arc 942 for drawing at the kitchen table and for small creative jobs that do not justify opening my larger computer. the first few sketches were mainly about learning the surface and finding a grip that felt natural. after that short adjustment, drawing became fluid enough for rough ideas, coloured notes, and simple layouts. the tablet responds promptly to strokes, and i can zoom in when working on a small section without losing track of the whole image. most of my sessions last between twenty minutes and an hour. during that time the tablet remains comfortable to hold against a cushion or rest flat on the table. i like being able to pick it up when an idea appears, add a few lines, and put it away without preparing a full workspace. it has also been handy for reviewing an image while travelling around the house. the supplied pen is pleasant for ordinary sketching, although i would prefer a slightly more secure place to store it because it can disappear among papers. candle arc 942 has encouraged me to draw more often simply because it is available. i have used it for planning a small room arrangement, marking changes on a picture, and making quick visual reminders for a project. it is not a replacement for every tool in a full creative studio, and the smaller working area takes some getting used to when a drawing becomes detailed. for lightweight creative work, however, it feels responsive and approachable. the battery has carried me through my usual sessions, and the tablet has become a genuinely useful part of my creative routine.",True
CORD000655,CUS00117,2019-09-04,Bakers,"[{""product"":""Vela Halo 569"",""quantity"":1},{""product"":""Vela Halo 659"",""quantity"":1}]",413.8,23.36,-37.816878,145.039032,15,375.09,Spring,True,3.923,"i used vela spark 693 for presentations and photo viewing, but the screen and controls caused repeated problems. photos take too long to appear when moving through an album, and the viewing angle makes colors look uneven from the side. during presentations, switching slides occasionally stalled and forced an awkward pause. it can display an image, yet the slow response and disappointing presentation behavior make it unsuitable for regular use.",False
CORD000656,CUS00238,2019-07-02,Nickolson,"[{""product"":""Candle Orbit 1034"",""quantity"":1},{""product"":""Candle Quest 354"",""quantity"":1},{""product"":""Vela Halo 659"",""quantity"":1}]",1249.41,20.19,-37.881496,144.992506,20,1019.72,Winter,False,7.2789,"candle arc 150 was bought for document work and video meetings away from my main desk, then compared with an older office laptop. the newer machine opens documents, but it feels sluggish when several files and browser pages are present. scrolling through a long report can stutter, and switching between notes and a meeting window sometimes leaves a blank pause. the older laptop is heavier, but its response is less erratic. video meetings exposed more problems. the camera image becomes dull in ordinary indoor light, and the microphone picks up room noise without making speech particularly distinct. i often have to repeat myself, which is frustrating in a work call. returning to a document after the meeting can also take longer than expected. these are not dramatic failures separately, but together they make portable work feel poorly supported. the keyboard is serviceable for short messages, although the keys feel cramped during extended writing. the trackpad occasionally interprets a palm touch as a command, causing unwanted movement through a page. battery loss is another concern: meetings and document editing leave little margin, so carrying the charger is unavoidable. candle arc 150 is able to perform basic office tasks, but the weak camera, awkward input, and sluggish switching compare badly with the older laptop. i cannot recommend it for portable document work or frequent video meetings.",False
CORD000657,CUS00040,2019-02-27,Thompson,"[{""product"":""Vela Halo 569"",""quantity"":2},{""product"":""Candle Bloom 1000"",""quantity"":1},{""product"":""Candle Flux 990"",""quantity"":2},{""product"":""Candle Bloom 262"",""quantity"":1},{""product"":""Candle Orbit 1034"",""quantity"":1}]",8003.11,11.77,-37.848378,144.905741,20,6414.26,Summer,False,5.3793,"the vela nova 825 has helped me understand how conditions change between rooms during the day. i placed it where i spend most evenings, and the temperature and humidity readings are easy to check in the app without hovering beside the device. the history gives me a better sense of when a room becomes stuffy or unusually dry, which helps me decide when to open a window or adjust the heating. installation was quick, and the monitor has continued reporting without demanding much attention. i needed a little experimentation to find a position away from direct sunlight and other heat sources, but that was sensible rather than difficult. it is a monitoring tool, not an automatic climate-control system. within that role, the vela nova 825 is clear, convenient and useful for making ordinary household decisions.",True
CORD000658,CUS00282,2019-06-12,Thompson,"[{""product"":""Candle Orbit 1034"",""quantity"":1}]",581.92,18.34,-37.837863,144.898385,20,483.88,Winter,False,5.1117,"i have worn the vela echo 997 for about a month, and its reminders have been more irritating than helpful. alerts arrive at awkward moments, while missed reminders are difficult to explain because the settings offer little guidance. the time display is readable, but the band feels uncomfortable after extended wear and the controls are fussy to use. i expected a simple aid for daily habits, yet i keep silencing it and checking tasks elsewhere. the weak reminder behavior and poor comfort make this a frustrating purchase that i regret.",False
CORD000659,CUS00333,2019-12-03,Thompson,"[{""product"":""Candle Quest 498"",""quantity"":2},{""product"":""Vela Halo 569"",""quantity"":1},{""product"":""Candle Orbit 1034"",""quantity"":1}]",3347.67,20.81,-37.785811,144.916463,0,3368.48,Summer,True,4.0191,"vela halo 191 has worked well as a family communication phone and feels more settled than the handset it replaced. calls connect promptly, messages arrive without the delays i sometimes experienced before, and casual apps open without making the device feel constantly strained. several family members use it for different purposes, so straightforward operation matters more to us than having every advanced feature. on that measure, it has been a comfortable improvement. the comparison with our previous phone is clearest during ordinary multitasking. i can move from a message to the calendar or a light app without waiting through repeated pauses. the screen is easy enough to read indoors, and the controls have not taken long for different users to understand. photos for everyday moments are acceptable, though the camera is less impressive in dim rooms. that is a limitation i expected from a phone aimed at general communication rather than specialist photography. over the ownership period, the handset has remained consistent for calls, family chats, and occasional browsing. battery performance is sufficient for a normal day, although heavier use means i need to charge sooner than i would with a larger device. the body is also a little more slippery than i prefer, so a case is useful. even with those minor complaints, vela halo 191 has been less temperamental than the former phone and easier for the household to share. it provides the dependable everyday communication we wanted without unnecessary complexity.",True
CORD000660,CUS00450,2019-04-02,Thompson,"[{""product"":""Candle Orbit 1034"",""quantity"":1},{""product"":""Candle Bloom 262"",""quantity"":1}]",1700.19,9.76,-37.78292,144.932603,0,1709.95,Autumn,False,3.5441,"candle arc 276 has been part of my evening gaming setup for the past 41 days, mainly for competitive matches and conversations with friends. the controls were easy to understand from the first session, and the hardware responded well during ordinary play. i could move through a match without feeling held back by the device, and the physical design stayed comfortable through shorter sessions. that made the initial transition from my older setup fairly painless. voice communication was more variable. my friends could hear me clearly in quiet rooms, but the microphone picked up surrounding sounds more than i wanted when the room became active. i also had one session where the connection dropped and needed to be restarted before the conversation returned. these interruptions were not constant, yet they were especially frustrating during coordinated play. the controls themselves remained responsive, and the device did not show any obvious trouble with basic game input. as the weeks passed, i appreciated the straightforward handling but became more cautious about relying on it for important team communication. candle arc 276 is neither a failure nor a complete solution. it provides a solid base for competitive play and works well when the surroundings are calm, while the inconsistent voice experience and occasional connection problem weaken the overall impression. my judgement is balanced: suitable for ordinary gaming, with reservations for players who need uninterrupted communication.",True
CORD000661,CUS00067,2019-06-04,Bakers,"[{""product"":""Candle Quest 498"",""quantity"":3},{""product"":""Vela Halo 659"",""quantity"":2},{""product"":""Candle Bloom 262"",""quantity"":2},{""product"":""Candle Orbit 656"",""quantity"":1}]",8953.01,26.79,-37.799198,145.044088,25,6741.55,Winter,True,4.4571,"candle edge 986 has travelled well and provided enjoyable gaming away from my main desk. it packs without much effort, starts quickly and responds reliably during normal play. the controls are comfortable after a short adjustment, and the display remains clear in hotel rooms and other unfamiliar spaces. battery use rises during longer sessions, but portability remains its strongest advantage.",True
CORD000662,CUS00203,2019-07-30,Nickolson,"[{""product"":""Candle Quest 498"",""quantity"":1},{""product"":""Candle Bloom 262"",""quantity"":1},{""product"":""Candle Quest 354"",""quantity"":1}]",2829.38,16.59,-37.88311,145.00315,15,2421.56,Winter,False,7.7566,"candle quest 660 suits my study and research routine better than the older laptop i had been carrying. i spend much of the day reading articles, taking notes, and moving between reference pages, and the keyboard remains comfortable when a short session turns into several hours. the display gives me enough room to keep a source and my notes visible together, whereas the previous machine made that arrangement feel cramped and required more constant switching. i have compared the two laptops while researching, drafting notes, and organising files. candle quest 660 feels more responsive when several browser pages are open, and returning to a document after checking a reference is less disruptive. the weight also matters because i move between a desk, a library table, and a quieter room. it is not difficult to carry, and the solid construction gives me confidence when placing it in a bag. for ordinary study work, the experience is calm rather than demanding attention from the hardware. this remains an ultrabook, so it is not the machine i would choose for intensive specialised software or large creative projects. the compact design also leaves less room for some ports and accessories than a larger laptop. those limits match its purpose. compared with my old computer, candle quest 660 offers a more comfortable reading and writing surface, smoother research sessions, and a better balance for everyday study.",True
CORD000663,CUS00466,2019-05-05,Thompson,"[{""product"":""Vela Halo 659"",""quantity"":1},{""product"":""Candle Bloom 1000"",""quantity"":1},{""product"":""Vela Halo 569"",""quantity"":3}]",2527.82,13.88,-37.887549,144.913809,0,2541.7,Autumn,False,8.8231,"candle arc 186 has suited my travel routine better than the larger gaming hardware i used previously. i take it on short trips and use it during quiet evenings, so portability matters as much as the basic gaming experience. it is easier to pack, quicker to bring out, and less awkward to use in a small room. the older setup offered a larger presentation but was so inconvenient to move that i rarely took it anywhere. candle arc 186 has encouraged me to play more often because it fits around the trip instead of controlling the trip. controls are responsive enough for the games i normally play, and the display remains readable in ordinary indoor light. sessions can continue for a reasonable stretch without the device becoming uncomfortable to hold. it does not replace the fuller feel of a fixed setup, especially when i want a large view or extended controls, but the compromise is sensible for portable use. the sound is adequate for private play, while headphones are preferable when other people are nearby. i have also found the physical design less fragile in a bag than my previous portable device. the controls have remained consistent after repeated packing and unpacking, and starting a session does not involve much preparation. battery life varies with the type of game and brightness, so i carry a charger for longer journeys; that is the only limitation i regularly plan around. candle arc 186 offers a more practical balance than my old equipment. it is compact, usable, and dependable enough that it has become the gaming device i choose when travelling.",True
CORD000664,CUS00335,2019-02-07,Thompson,"[{""product"":""Candle Edge 680"",""quantity"":1},{""product"":""Candle Orbit 656"",""quantity"":1}]",4513.46,16.3,-37.746881,144.88743,5,4304.09,Summer,False,,"i bought the vela halo 875 to replace a basic room gauge and expected a less awkward way to watch indoor temperature and humidity. after 33 days of ownership, the comparison is disappointing. the halo 875 does display both readings, but the figures are slow to settle after moving it between rooms and often differ noticeably from the older gauge sitting beside it. that makes the main purpose frustrating rather than reassuring. setup was not difficult in theory, yet the instructions leave too many small questions unanswered. the screen is readable from directly in front, but its narrow viewing angle becomes a problem on a shelf or desk. i have to stand close and at the right height to check it, while the older gauge can be glanced at from across the room. the casing also feels more delicate than expected, and the display gathers reflections near a window. these are not fatal defects, but they make routine checks awkward and tiring. during ordinary use, the device records changes eventually, though the response is inconsistent when cooking, showering, or opening a window. humidity can remain at the earlier level long after the room has changed, then shift abruptly. temperature readings are less troublesome, but still not steady enough for comparison from one room to another. i wanted a dependable picture of indoor conditions and instead spent time wondering whether a change was real or merely delayed. the 12-month warranty provides some cover, but it does not solve the daily inconvenience or the uncertainty around the readings. compared with a plain gauge, the vela halo 875 looks more substantial while offering a more frustrating ownership experience. its basic display operates, yet the sluggish response, restricted viewing angle, and questionable consistency outweigh that limited function. i regret replacing the simpler gauge and cannot recommend the vela halo 875 for anyone seeking straightforward indoor monitoring.",False
CORD000665,CUS00175,2019-07-04,Thompson,"[{""product"":""Candle Quest 354"",""quantity"":1},{""product"":""Candle Bloom 1054"",""quantity"":1},{""product"":""Candle Orbit 656"",""quantity"":2},{""product"":""Candle Flux 990"",""quantity"":3}]",,11.89,-37.797347,144.930894,15,9922.98,Winter,False,2.2189,"after two weeks with candle lumen 148, the connection between rooms has been much steadier. setup was straightforward, and the unit joined my existing network without awkward troubleshooting. devices in the back room now stay connected during normal browsing and streaming, which was the main reason i bought it. the casing feels basic, but it sits neatly on a shelf and has not become warm. i have not tested it with a very large household, so i cannot judge its limits there. for extending coverage across a modest home, it has been reliable and worthwhile.",True
CORD000666,CUS00472,2019-09-13,Thompson,"[{""product"":""Candle Orbit 1034"",""quantity"":2}]",1163.84,11.19,-37.830194,144.893928,15,1000.45,Spring,False,5.058,"candle edge 284 has made shared-room music playback more pleasant than the small speaker i was using before. i wanted something that could fill ordinary household moments without requiring constant adjustment, and this unit has fitted that role well. compared with my old speaker, the sound carries more evenly across the room, so people sitting away from the centre can still follow the music. pairing was simple, and different members of the household have been able to use it without a long explanation. we play background music while cooking, cleaning, or having friends over, and the connection has stayed dependable during those ordinary activities. the volume is enough for our room, though anyone wanting a very forceful party system would probably choose a larger product. for our purpose, the balanced presentation is more valuable than sheer loudness. the controls are easy to locate, and the speaker can be moved from one shelf to another without making the setup feel like an event. my previous unit was smaller and convenient to carry, but its sound became thin when several people were talking. candle edge 284 keeps music present without becoming harsh or demanding attention. i have used it for several weeks and have not needed to troubleshoot the connection after the initial pairing. there is no need to use every available feature to enjoy it; the basic playback function is already satisfying. compared with my earlier speaker, candle edge 284 gives our shared room a fuller and more dependable music experience, which is exactly the improvement i was hoping for.",True
CORD000667,CUS00421,2019-05-03,Nickolson,"[{""product"":""Candle Orbit 1034"",""quantity"":2},{""product"":""Candle Flux 990"",""quantity"":3},{""product"":""Candle Quest 498"",""quantity"":1},{""product"":""Candle Bloom 1054"",""quantity"":1}]",9205.37,23.08,-37.874163,144.992875,15,7847.64,Autumn,True,6.5094,"after owning candle lumen 598 for two years, i have found it a practical way to extend coverage between the study and the living room. setup took a little patience because i had to try two positions before finding one that reached the main router and the far room properly, but the indicator and the instructions made the process understandable. once placed, phones, a laptop and a television have stayed connected without the repeated dropouts i had before. streaming in the back room is now smooth, and ordinary browsing remains responsive even when several people are using the network. the unit has also remained quiet and cool during long periods of use. it is not the smallest networking device, and the status light is brighter than i would choose for a bedroom, yet those are minor complaints. candle lumen 598 has made coverage more consistent and has continued to do its job reliably, so i am pleased with the purchase.",True
CORD000668,CUS00126,2019-05-18,Nickolson,"[{""product"":""Candle Quest 498"",""quantity"":1},{""product"":""Candle Edge 680"",""quantity"":1},{""product"":""Candle Flux 990"",""quantity"":1},{""product"":""Candle Orbit 656"",""quantity"":1},{""product"":""Vela Halo 569"",""quantity"":1}]",8065.33,,-37.847095,144.953957,0,8075.02,Autumn,False,3.4523,"vela halo 1019 replaced the soft pouch i had been using to carry a phone, charging lead, and a few small accessories during travel. the new case protects the contents more effectively and keeps them from sliding around in my bag. i have taken it on several commutes and longer trips, and the shape has stayed firm even when packed among other items. it is a small improvement, but it has made finding my accessories much faster. compared with the old pouch, vela halo 1019 offers better separation and a more orderly interior. the pouch was flexible, which sounded convenient, but everything collected at the bottom and the cable became bent around other objects. this case keeps the phone and smaller items in their own areas. i can open it and see what i brought instead of checking by touch. that has been especially useful at transport stops when i need a cable quickly. the exterior has handled ordinary travel well. it does not feel delicate, and the fastening has remained secure in a crowded backpack. i also appreciate the balance between protection and size. a harder, larger case would provide more space but would be awkward to carry, while this one fits into the pocket i already use. the interior is suitable for compact accessories, though a bulky charger makes the case feel crowded. my only hesitation is that the space must be packed thoughtfully. if i add too many loose items, the case becomes less tidy and the fastening takes more effort. that is a packing limitation rather than a problem with its purpose. vela halo 1019 is neater, more protective, and easier to handle than my old pouch. for travel storage of a phone and small accessories, i prefer it and would gladly use it again.",True
