order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
CORD000096,CUS00460,2019-07-30,Nickolson,"[{""product"":""Candle Flux 990"",""quantity"":1},{""product"":""Candle Orbit 1034"",""quantity"":1},{""product"":""Candle Bloom 1000"",""quantity"":1},{""product"":""Candle Bloom 262"",""quantity"":1},{""product"":""Candle Edge 680"",""quantity"":1}]",7861.88,25.44,-37.844299,144.966122,15,6708.04,Winter,True,2.874,"the vela nova 321 has been a welcome change from my previous phone for work calls and calendar management. calls are clear in ordinary environments, notifications arrive without obvious delays, and moving between appointments, messages, and notes feels less interrupted. my older phone could handle these tasks, but it often made routine organisation feel cramped and slow. the vela nova 321 gives those everyday activities enough room to remain manageable throughout a busy day. i compared it with using a smaller handset that was easier to hold but less comfortable for reviewing a full day of meetings. the display on the vela nova 321 makes schedules and messages easier to scan, while the device still fits into my normal pocket or bag. calendar changes, reminders, and work conversations have remained dependable over many weeks. it also handles navigation when i am travelling between meetings, so i do not need to carry a second device for simple directions. the larger format is not ideal for everyone, and i occasionally need both hands when typing quickly. battery life is sufficient for my routine rather than exceptional if i spend a long time on calls and navigation together. those are fair trade-offs for the organisation and communication improvements. i have found the vela nova 321 more balanced than my previous phone, and it has become a reliable part of my working day without demanding constant attention.",True
CORD000097,CUS00106,2019-02-01,Bakers,"[{""product"":""Candle Bloom 1054"",""quantity"":2},{""product"":""Candle Flux 990"",""quantity"":1},{""product"":""Candle Orbit 1034"",""quantity"":1}]",3576.07,13.64,-37.867068,145.051714,25,2695.69,Summer,False,8.0545,"the candle quest 822 has settled into my work bag because it handles both field forms and client presentations without making either task feel awkward. i initially used it for short site visits, expecting to fill in a few details and leave it at that. over the following weeks it became useful for reviewing notes, showing material to clients, and checking information while away from my desk. the screen is comfortable for reading through a form, and the response when moving between fields is consistent enough that i do not lose my train of thought. during presentations, i can pass it across a table without the whole meeting stopping while i search for something. i have also learned that a little preparation helps; i prefer to organise the relevant documents before leaving rather than sort through everything during an appointment. that is a habit i would keep with any tablet, not a serious fault with this one. the body has survived being carried alongside notebooks and chargers, and it still feels presentable when i take it into a client setting. battery use has suited my normal days, including a few visits followed by office work. what stands out is the balance between practical input and straightforward display. the candle quest 822 has reduced the amount of paper i carry and made my presentations more flexible. it is not a substitute for every desktop task, but for forms, notes, and client conversations it has proved dependable and genuinely useful.",True
CORD000098,CUS00298,2019-03-26,Thompson,"[{""product"":""Candle Quest 354"",""quantity"":3},{""product"":""Candle Bloom 262"",""quantity"":1},{""product"":""Vela Halo 569"",""quantity"":2},{""product"":""Vela Halo 659"",""quantity"":1}]",2889.5,13.52,-37.743446,144.910152,5,2758.55,Autumn,False,12.1035,"vela core 453 has worked well in our shared viewing space. films and television shows are easy to start, and the display gives everyone in the room a comfortable view without needing to gather around a small screen. we have used it for quiet evenings as well as longer weekend viewing, and the controls have remained responsive throughout. the interface is simple enough that visitors can use it without a lengthy explanation, which matters in a room shared by several people. sound and picture have been consistent for our ordinary viewing, although i sometimes adjust the volume when moving between different programmes. the device does take a little visual space, so placement needed some thought before we settled on the right surface. those details aside, vela core 453 has made shared films and television more relaxed, and it has become a dependable part of our home entertainment setup.",True
CORD000099,CUS00196,2019-08-23,Bakers,"[{""product"":""Vela Halo 659"",""quantity"":2},{""product"":""Candle Edge 680"",""quantity"":1},{""product"":""Candle Orbit 1034"",""quantity"":3}]",4526.58,24.67,-37.794291,145.005503,20,3645.93,Winter,True,1.9657,"vela wave 589 has been on my desk for three weeks, connecting a phone, a small computer, and another device through one compact adapter. compared with carrying several separate connection pieces, it makes the desk less cluttered and is easier to move between work areas. the size is convenient when i travel, and i can keep the adapter beside my everyday devices without giving it much space. in routine use, the connections have been mostly straightforward. devices are recognised after being attached, and the adapter does what i expect for ordinary file access and charging arrangements. the comparison with a larger desktop hub is more mixed. that hub offered a wider selection of connections and felt more stable on the desk, whereas vela wave 589 is easier to pack but gives me less room to work when several cables are attached. the compact shape creates some small inconveniences. cables can crowd one another, particularly when plugs have thicker housings, and the adapter moves if i pull a cable from the side. i have not had a serious failure, but i now place it carefully rather than leaving it loose. it is also more useful when i already know which devices i will connect; it does not remove the need to plan a busy setup. after twenty-one days, vela wave 589 is a practical middle option. it is more portable and less cluttered than my separate adapters, but less comfortable than a full-sized hub for a permanent desk. the basic function is present without much drama, while the physical layout limits heavier use. i would choose it for travel or a light workstation and compare alternatives for many simultaneous devices.",True
CORD000100,CUS00331,2019-03-02,Bakers,"[{""product"":""Candle Edge 680"",""quantity"":1},{""product"":""Vela Halo 569"",""quantity"":1},{""product"":""Candle Flux 1098"",""quantity"":1}]",3196.73,25.92,-37.825751,145.06426,20,2583.3,Autumn,True,6.3114,"i bought the vela spark 531 for travel planning and media, expecting it to replace an older phone without much trouble. compared with that older device, the screen is harder to read outdoors and the battery drops uncomfortably fast when maps, mobile data, and video are used together. a route can be followed, but switching between the map and a booking page often leaves one of them reloading, which makes a simple change frustrating. the 5g connection is inconsistent in places where my previous phone remained usable, and the phone sometimes takes too long to reconnect after leaving coverage. that is a serious problem when checking travel information on the move. media use is also a poor comparison. video playback is watchable, yet the sound is thin and the casing becomes unpleasantly warm after a longer session. storage management feels awkward because large downloads quickly leave little room for photographs and offline maps. the camera produces acceptable snapshots in daylight, but indoor images look dull and lack detail. calls themselves are possible, although the microphone picked up distracting background noise in a busy terminal. the slim shape is easy to carry, but it feels fragile and the buttons are difficult to find without looking. i have not had a reason to test the warranty, and the phone has not delivered the dependable travel experience i wanted. compared with what i already owned, the vela spark 531 adds 5g branding without removing the same old inconveniences, so i regret choosing it and cannot recommend it for regular travel.",False
CORD000101,CUS00176,2019-11-15,Thompson,"[{""product"":""Candle Bloom 262"",""quantity"":1},{""product"":""Vela Halo 569"",""quantity"":1}]",1267.36,8.02,-37.806548,144.944703,15,1085.28,Spring,False,0.7121,"vela nova 339 has reduced the number of separate adapters i carry when connecting several devices. it fits neatly beside my laptop and has recognized my equipment consistently during short work sessions. the ports are close together, so larger plugs can feel crowded, but ordinary connectors are fine. it is a useful little accessory that keeps my setup tidy.",True
CORD000102,CUS00378,2019-10-10,Nickolson,"[{""product"":""Candle Bloom 262"",""quantity"":3},{""product"":""Vela Halo 659"",""quantity"":2},{""product"":""Candle Orbit 1034"",""quantity"":1}]",4466.15,7.76,-37.821358,144.971506,15,3803.99,Spring,False,0.352,"candle flux 342 has fitted neatly into the gap between a paper sketchbook and a full computer. i have used it for drawing, rough layouts and lightweight creative work, and i prefer it to my previous arrangement when i want to capture an idea without preparing a larger workspace. the pen input feels responsive for lines, annotations and colour notes, while the screen gives me enough room to see the whole page and still inspect smaller details. i can carry the tablet to another room and continue without gathering a collection of loose sheets. compared with paper, the main advantage is being able to revise, organise and revisit earlier work. compared with a laptop, the direct drawing experience feels more immediate and less formal. i have made quick diagrams during discussions, developed rough concepts at a café, and kept reference images beside a sketch. the tablet is not intended for the heaviest creative production, and i would still move to a more powerful setup for complex projects. the pen also takes a little time to feel natural because the surface is smoother than paper, but my control improved through regular use. the device has remained comfortable to hold for moderate sessions, although i prefer resting it on a table for longer drawing. its restrained size makes it easy to store, and the interface has not forced me into a complicated routine. i occasionally wish the working area were larger, especially when a drawing includes many small elements. even so, candle flux 342 has made casual creative work more accessible and less messy. i would choose it over a notebook when editing matters, and over a laptop when the act of drawing directly is the priority.",True
CORD000103,CUS00076,2019-06-28,Thompson,"[{""product"":""Candle Edge 680"",""quantity"":1},{""product"":""Candle Quest 498"",""quantity"":1},{""product"":""Vela Halo 659"",""quantity"":1},{""product"":""Candle Bloom 1000"",""quantity"":1}]",5640.28,15.16,-37.852794,144.900108,15,4809.4,Winter,False,6.0755,"vela wave 571 has become the phone i rely on for work calls, calendar checks, and keeping track of a changing schedule. calls have remained clear in the places where i normally work, and the calendar is quick to reach when plans change between meetings. i can move from a call to a message or reminder without the device feeling sluggish, which matters when several tasks compete for attention. the size works well in one hand, although the display feels a little narrow when i am reviewing a long agenda. battery performance has suited my ordinary workday, including periods of frequent calling and messaging. the finish has also survived being carried with keys and notebooks without obvious damage. vela wave 571 is not overloaded with distractions, and that focused balance has made it a reliable part of my working day.",True
CORD000104,CUS00478,2019-11-09,Bakers,"[{""product"":""Candle Orbit 1034"",""quantity"":1},{""product"":""Vela Halo 569"",""quantity"":3}]",1029.19,9.67,-37.808138,145.029038,5,987.4,Spring,False,2.977,"candle arc 870 has been a stronger fit for my creative projects and media editing than the general-purpose laptop i used previously. my work involves organising images, trimming video, adjusting layouts, and keeping reference material open beside the project. the older machine could handle these tasks, but it became sluggish when several applications were active. candle arc 870 keeps the workflow moving with fewer pauses, which makes the creative process more enjoyable. the screen gives me enough room to see the project and its controls without constantly collapsing panels. colours look consistent for the everyday editing i do, and the keyboard supports long sessions without feeling cramped. i have moved the laptop between a desk and a table depending on the project, and its build has tolerated that routine. it is not feather-light, but i prefer its solid feel to a very thin machine that seems less suitable for regular handling. compared with my old laptop, exporting or opening larger working files takes less patience. i still avoid running every demanding application at once, and the fan becomes noticeable during heavier work. that is an understandable trade-off for a portable computer doing sustained editing. the battery is sufficient for shorter creative sessions, but i normally work near an outlet when processing a large project. the speakers are ordinary, and people seeking a dedicated studio machine may need something more specialised. for my combination of editing, planning, and portable creative work, candle arc 870 is a clear improvement. it gives me a smoother workflow without forcing me to abandon the convenience of a laptop, and it has remained dependable through established use.",True
CORD000105,CUS00437,2019-12-18,Bakers,"[{""product"":""Candle Orbit 656"",""quantity"":1},{""product"":""Vela Halo 569"",""quantity"":1},{""product"":""Candle Bloom 1000"",""quantity"":1},{""product"":""Candle Quest 354"",""quantity"":1}]",4629.77,14.65,-37.879194,145.058693,0,4644.42,Summer,False,9.5003,"i wanted vela ridge 1067 mainly for walking and commute notifications, not for a complicated training programme. during the first week i wore it on short walks, then on the longer route to work. the display was easy to check with a quick glance, and the movement reminders encouraged me to stand up during stretches of desk work without interrupting what i was doing. i liked that the device provided information quietly instead of turning every notification into an event. my routine became more consistent after i began using it on the commute. vela ridge 1067 showed incoming messages clearly enough for me to decide whether a reply could wait, and the vibration was noticeable without being startling. on a rainy morning i kept the walk brisk and later checked the activity summary, which gave me a useful picture of how much i had moved. i also wore it while running errands and found the light weight less distracting than i expected. the band has remained comfortable through ordinary daily wear. there are boundaries to what i ask from it. i still reach for my phone when i need to read a long message, and the small display is not suited to detailed interaction. the first few days involved adjusting the notification choices because i had enabled more alerts than i wanted. once i reduced them, vela ridge 1067 became much calmer. the battery has covered my usual routine, although i now charge it on a regular evening so i do not forget. after forty-eight days, vela ridge 1067 has delivered exactly the kind of support i wanted. it makes walking progress visible, keeps commute notifications manageable, and encourages movement without becoming another demanding screen. the limited display is reasonable for its size, and the overall experience has been thoroughly positive.",False
CORD000106,CUS00170,2019/07/05,Thompson,"[{""product"":""Candle Flux 990"",""quantity"":2},{""product"":""Candle Edge 680"",""quantity"":2},{""product"":""Candle Flux 1098"",""quantity"":1},{""product"":""Candle Bloom 1054"",""quantity"":1}]",9937.79,12.43,-37.814978,144.91471,0,9950.22,Winter,False,2.8541,"i spent several weeks using candle quest 156 for long desktop gaming sessions and compared it with the older gaming hardware already at my desk. the new setup handled ordinary play without forcing me to stop and troubleshoot, and the controls remained responsive through extended evenings. the main improvement was consistency during normal use rather than a dramatic change in every game. it still depends on the rest of the computer, so the experience was not identical across all titles or settings. candle quest 156 was comfortable enough for long sessions, although its size and cable arrangement made the desk feel more crowded. the surface remained manageable during ordinary play, while heavier use produced noticeable warmth and fan noise. that noise was less distracting with game audio running, but it was obvious in quiet menus. compared with a smaller setup, the larger hardware felt less convenient to move and organise. compared with the older equipment, it gave me fewer interruptions and a more consistent response. the build felt suitable for stationary use and survived the usual adjustments without anything becoming loose. i liked having controls within reach, though some buttons were close enough that an accidental press was possible when moving quickly. setup was not difficult, but the arrangement rewarded spending time on cable placement and ventilation. candle quest 156 also made the desk less flexible for other activities, which is worth considering for anyone who shares a workspace. my view is mixed but favourable for its intended purpose. candle quest 156 is more capable than basic desktop gaming equipment and more stable than the older setup i replaced, but it is not quiet, compact, or universally transformative. i would choose it for regular stationary play, while occasional players or people with limited desk space should compare a simpler arrangement.",True
CORD000107,CUS00410,2019-12-19,THOMPSON WH,"[{""product"":""Vela Halo 569"",""quantity"":1},{""product"":""Candle Quest 354"",""quantity"":1},{""product"":""Candle Edge 680"",""quantity"":2}]",5054.67,10.28,-37.820382,144.911377,15,4306.75,Summer,False,3.2503,"the candle quest 372 has accompanied me on visits where i need to complete field forms and show short presentations. its size makes it easier to pass around than a laptop, and the screen remains readable when several people are looking at it. form entry is straightforward, with enough room for notes and signatures, while ordinary files open without much waiting. outdoor brightness is less convincing, and reflections can make a presentation awkward unless i find shade. the speakers are fine for a small group but not for a noisy venue. it has made mobile work more convenient without being perfect in every setting. i would describe it as capable for practical visits rather than a specialised presentation tool.",True
CORD000108,CUS00351,2019-09-04,Thompson,"[{""product"":""Vela Halo 569"",""quantity"":1},{""product"":""Candle Quest 354"",""quantity"":2},{""product"":""Candle Bloom 1054"",""quantity"":1},{""product"":""Candle Edge 680"",""quantity"":2}]",5944.55,13.77,-37.871153,144.88324,0,5921.07,Spring,False,8.5849,"our family has spent enough time with the candle arc 1032 to see where it fits. shared browsing is smooth for ordinary pages, and the tablet starts quickly enough for a child to continue a lesson or for an adult to look up something in the kitchen. the screen size makes reading more pleasant than using a phone, while the weight is still manageable for carrying between rooms. i like that different people can pick it up without a long explanation, and the battery has covered several short learning sessions before needing attention. the mixed part is multitasking: moving between a lesson, a browser page, and a video call can feel awkward, with occasional pauses before the next view appears. the speakers are adequate for speech but not particularly rich, and the front camera is fine for basic calls rather than polished meetings. it is a practical shared tablet, though demanding users may want more headroom.",True
CORD000109,CUS00258,2019-09-07,Bakers,"[{""product"":""Candle Orbit 1034"",""quantity"":1},{""product"":""Candle Edge 680"",""quantity"":1},{""product"":""Vela Halo 569"",""quantity"":2}]",3131.5,10.48,-37.808989,145.002652,15,2672.26,Spring,False,0.6614,"vela echo 943 has been disappointing for presentations and photo viewing. images appear, but the screen looks washed out from the side and small text becomes difficult to read across a room. wireless casting drops during longer presentations, forcing repeated reconnects at awkward moments. the frame feels light and the stand shifts when the display is touched. photo viewing is possible at close range, yet the poor visibility and unreliable connection make this device frustrating.",False
CORD000110,CUS00376,2019-12-20,Nickolson,"[{""product"":""Candle Quest 354"",""quantity"":1},{""product"":""Candle Orbit 656"",""quantity"":1},{""product"":""Candle Orbit 1034"",""quantity"":2},{""product"":""Candle Bloom 262"",""quantity"":1}]",4946.95,13.49,-37.883413,145.004779,5,4713.09,Summer,False,7.8431,"candle edge 608 has improved the wireless coverage in the room where i work from home. before using it, the connection in that area was less consistent than elsewhere, but now calls, research, and ordinary browsing continue smoothly through the working day. other people in the house can use the network at the same time without making my connection feel fragile. the installation process was clear enough, although i had to choose a location carefully to get the best spread through the house. once positioned, the equipment blended into the background and needed very little attention. i like being able to work without moving closer to the main connection whenever a call begins. the casing is plain and the setup screen contains more choices than i expected, yet candle edge 608 has provided stable coverage and made my home-office routine noticeably more comfortable.",True
CORD000111,CUS00341,2019-12-16,Thompson,"[{""product"":""Candle Bloom 1054"",""quantity"":1},{""product"":""Candle Orbit 1034"",""quantity"":2}]",1613.69,11.57,-37.796826,144.892553,0,1625.26,Summer,False,5.1034,"vela echo 223 has worked well as the main display in our family room because it handles shared streaming without making every user learn a different routine. before this, we used an older screen that was perfectly serviceable but slow to navigate and awkward when people wanted to change what they were watching. the newer display feels more responsive during those everyday moments, which has reduced a surprising amount of household friction. the picture suits family media: dialogue is easy to follow, colours look lively, and the screen remains visible from the seating positions we normally use. we have watched films, short programmes, and general streaming content, and the experience has stayed consistent. the built-in audio is fine for regular viewing, although a larger room would benefit from separate sound equipment. the display also has a fairly simple appearance rather than trying to become the visual centre of the room, which i prefer. compared with our old screen, vela echo 223 is easier for different family members to use independently. compared with more elaborate entertainment systems i have seen, it offers fewer reasons to adjust settings endlessly. that is a strength in a shared room. children can find familiar content, adults can change inputs without a long explanation, and nobody has to solve a technical puzzle before watching something. it is not a replacement for a dedicated cinema arrangement, but it is a pleasant and sensible household display. after repeated use, its greatest success is that everyone reaches for it naturally.",True
CORD000112,CUS00394,2019-08-28,Thompson,"[{""product"":""Candle Orbit 1034"",""quantity"":1},{""product"":""Candle Flux 990"",""quantity"":2}]",4770.82,18.35,-37.741586,144.880614,0,4789.17,Winter,False,9.8282,"candle bloom 784 has been playing music in our shared room while we cook, read and spend time together. pairing different phones is simple, and the connection has stayed steady when someone moves around the room. voices in podcasts are clear, while music has enough warmth for ordinary listening without overwhelming conversation. the controls are easy to reach, and the unit can be moved to a shelf when the table is needed. it produces enough volume for the room, although the sound becomes less detailed at the highest setting. for daily background music that is not a serious concern. the casing feels sturdy and has survived being moved several times without marks. candle bloom 784 has made shared listening more enjoyable and gives us a dependable audio option that fits naturally into the room.",True
CORD000113,CUS00083,2019-08-24,Nickolson,"[{""product"":""Candle Bloom 1054"",""quantity"":1},{""product"":""Vela Halo 569"",""quantity"":1}]",598.94,17.32,-37.888622,144.927663,10,556.37,Winter,False,8.6114,"i have used candle quest 894 for music, podcasts, and quiet background listening at home, and it has settled into my routine without much fuss. the wireless connection has remained dependable while i move between rooms, and the sound stays pleasant during several hours at a time. voices are distinct enough for spoken content, while music has enough detail to keep it enjoyable. the controls took a little practice because their placement was not immediately obvious, but i soon learned them. the fit remains comfortable over a long evening, although i sometimes wish the outer finish felt less prone to collecting fingerprints. after fifteen days of regular ownership, candle quest 894 feels thoughtfully made, consistent, and well suited to relaxed home listening.",True
CORD000114,CUS00451,2019-08-28,Bakers,"[{""product"":""Vela Halo 569"",""quantity"":2}]",298.18,27.18,-37.840996,145.03522,5,310.45,Winter,True,4.9211,"candle orbit 1088 has made guest-network management much more orderly in my home. i can provide visitors with a separate connection without mixing their devices into the main arrangement, and removing access later is straightforward. the management screen groups the connected equipment clearly, which helps me understand what is active without guessing from unfamiliar labels. setting up a guest connection was not difficult, and the changes i make in the control panel appear quickly. i have used it when friends visit and when several temporary devices need access for a short period. the unit has remained stable during ordinary browsing and streaming. some of the deeper settings take time to interpret, but the basic controls are clear enough for routine management. candle orbit 1088 gives me useful visibility without requiring constant technical attention. separating visitors from household devices has made sharing the connection more comfortable, and keeping the list tidy is now much easier. it is a sensible networking tool for anyone who wants practical control over a busy home network.",True
CORD000115,CUS00289,2019-08-11,Nickolson,"[{""product"":""Candle Bloom 1054"",""quantity"":1},{""product"":""Candle Edge 680"",""quantity"":1}]",2701.25,15.78,-37.832044,144.986239,0,2717.03,Winter,False,2.094,"the vela atlas 161 was purchased for mobile photography and messaging, but both uses have been affected by unreliable performance. messages send eventually, yet the application sometimes freezes while attaching a picture and leaves the draft missing when reopened. the camera takes ordinary daylight pictures, but indoor images are noisy and the shutter response is so slow that moving subjects become blurred. switching from the camera back to messages can take several seconds, which is frustrating when trying to share a photo quickly. battery drain is poor during camera use, and the phone becomes noticeably warm after a short session. the touch response near the edge of the display is inconsistent, making it difficult to press small controls. i have cleared storage and restarted the phone, without resolving the delays. the vela atlas 161 handles simple calls, but its camera and messaging problems make it a poor choice for everyday communication.",False
CORD000116,CUS00288,2019-01-15,Thompson,"[{""product"":""Candle Quest 498"",""quantity"":1},{""product"":""Candle Edge 680"",""quantity"":1},{""product"":""Candle Bloom 1000"",""quantity"":1},{""product"":""Vela Halo 659"",""quantity"":1}]",5640.28,9.76,-37.82237,144.921292,20,4521.98,Summer,False,2.5079,"vela echo 727 gives me a quick summary after exercise sessions without making the routine feel complicated. the band stays in place during ordinary movement, and the companion view makes it easy to review activity afterward. i like that the information is presented briefly instead of overwhelming me with screens. it does not replace detailed equipment, but for everyday sessions and a simple record of progress it has been encouraging and convenient.",True
CORD000117,CUS00433,2019-05-11,Bakers,"[{""product"":""Candle Bloom 262"",""quantity"":1},{""product"":""Candle Bloom 1054"",""quantity"":2},{""product"":""Candle Bloom 1000"",""quantity"":1}]",3833.81,15.76,-37.874433,145.015329,5,3657.88,Autumn,False,7.3792,"vela halo 407 was supposed to give me a daily record of activity and sleep, so i compared its reports with another wearable used on the same days. the results from vela halo 407 are too patchy to support that purpose. walking is usually detected, but shorter movements are sometimes ignored and a day can show an implausibly low total. sleep tracking is worse. it has recorded only part of a night, combined separate periods, or shown no result after the device was worn until morning. the app presents the information in neat screens, but neat presentation does not repair missing records. scrolling through a week is slow, and the reason for an incomplete entry is never clear. the wearable also shifts while sleeping, leaving the strap uncomfortable and making me aware of it at night. another device i tried is less attractive, but it has produced a more consistent history and required less checking. vela halo 407 creates a false sense of detail because the charts look precise even when the underlying entries are unreliable. charging is another nuisance. the battery falls quickly when several tracking features are enabled, and the reminder arrives too late to prevent a gap. basic step counting does operate on ordinary days, but that narrow success cannot outweigh the missing sleep records and inconsistent activity totals. i bought vela halo 407 to notice patterns over time, not to guess which days can be trusted. the device is frustrating, awkward to wear overnight, and poor for dependable tracking. i would avoid it.",False
CORD000118,CUS00188,2019-08-05,Thompson,"[{""product"":""Candle Quest 498"",""quantity"":3},{""product"":""Candle Flux 990"",""quantity"":2},{""product"":""Vela Halo 569"",""quantity"":1}]",8262.98,15.08,-37.801505,144.88059,20,6625.46,Winter,False,5.9709,"vela spark 513 has settled into our home more successfully than the small speaker and phone combination we used before. its display gives the device a more useful presence, especially when choosing spoken programmes or checking what is playing. i can see the current item at a glance instead of reaching for another screen, and the arrangement feels pleasant when several people are listening together. music playback is enjoyable at ordinary room volume. voices in podcasts and audiobooks sound distinct, while songs have enough body for cooking, tidying, or relaxing in the evening. compared with the older speaker, the sound feels less thin and the controls are easier to understand. i have also found the display helpful when changing between different types of content, because the information is visible without interrupting what is playing. the comparison became especially clear during a weekend when we moved the unit between the living room and dining area. it was simple to place, and nobody needed a long explanation before using it. the interface is less distracting than a phone, and the device works well as a shared point for music requests. it has also been useful for short spoken-content sessions while preparing meals, where a glance at the screen is more convenient than handling a phone with wet hands. there are limits. it is not the sort of system i would choose for a large gathering or for carefully arranged music listening, and the screen is mainly informative rather than a substitute for a full tablet. still, those limits are reasonable for its role. vela spark 513 combines playback with a visible, approachable interface, and it has made everyday listening smoother than my previous setup. after extended use, i prefer it whenever the household wants simple music or spoken content without passing one small device around.",True
CORD000119,CUS00112,2019-07-01,Nickolson,"[{""product"":""Candle Flux 990"",""quantity"":1},{""product"":""Candle Bloom 1000"",""quantity"":1},{""product"":""Candle Quest 498"",""quantity"":1}]",5218.62,13.39,-37.850638,144.990101,15,4449.22,Winter,False,3.994,"candle arc 852 has become my preferred device for reading articles and marking up documents. handwritten notes feel natural, and i can return to an annotated page without losing my place. the screen is slightly cramped when i view two documents together, yet single-page work is comfortable. after 47 days, it has made study sessions more focused and productive.",True
CORD000120,CUS00242,2019-05-15,Bakers,"[{""product"":""Candle Orbit 656"",""quantity"":2},{""product"":""Candle Bloom 1000"",""quantity"":1},{""product"":""Candle Quest 498"",""quantity"":1}]",7648.29,13.29,-37.772111,144.996434,15,6514.34,Autumn,False,4.2139,"vela atlas 863 was disappointing for music and spoken-content playback. audio paused without warning, and commands were often missed unless i repeated them several times. the display also became awkward to use from across the room, with menus taking too long to respond. basic playback eventually started, but the interruptions made listening unreliable. i regret buying it and cannot recommend this smart display.",False
CORD000121,CUS00152,2019-05-26,Bakers,"[{""product"":""Candle Quest 498"",""quantity"":1},{""product"":""Candle Bloom 262"",""quantity"":1}]",2426.6,12.4,-37.855722,145.048683,25,1832.35,Autumn,False,6.9201,"the candle quest 984 has been playing music in our shared room for about six weeks, and it compares favourably with the small speaker i used before. it fills the space without requiring anyone to sit directly beside it, which suits our habit of moving between the table, sofa, and kitchen. the sound is pleasant for everyday playlists, podcasts, and background music, and voices remain understandable when we switch away from songs. what makes candle quest 984 more useful than my old speaker is the way it fits into group listening. i can connect it without moving furniture, and another person can take over the music without turning the whole routine into a technical task. we have used it during quiet work, casual meals, and weekend cleaning. it is not a dramatic room-filling system, but it gives the shared space a fuller feel than a phone or tiny desktop speaker. i compared it with a larger audio unit at a friend’s home. the larger product has more force at the lowest end and suits someone who wants music to dominate a room. candle quest 984 is more restrained, which is better for our shared use because conversation can continue. at very high volume, the sound loses some detail, so i keep it at a moderate level. that is also where the unit sounds most balanced. the body has been moved between shelves several times without becoming loose or awkward to handle. controls are easy to find, although the buttons are less distinct when the room is dark. i have not needed support, and daily playback has remained steady. people seeking concert-level impact may want something larger, but for shared-room music the candle quest 984 offers a convenient balance of clear voices, manageable size, and uncomplicated use.",True
CORD000122,CUS00396,2019-05-25,Bakers,"[{""product"":""Candle Quest 354"",""quantity"":1},{""product"":""Candle Flux 1098"",""quantity"":1},{""product"":""Candle Orbit 1034"",""quantity"":2},{""product"":""Vela Halo 569"",""quantity"":1},{""product"":""Candle Bloom 1054"",""quantity"":1}]",2961.8,12.63,-37.858063,145.050439,15,2530.16,Autumn,False,7.2162,"candle orbit 908 improved my home-office wireless coverage compared with the older unit positioned near the main connection. before the change, the office signal weakened whenever i moved farther from that room, and video meetings were less consistent from the back part of the house. i compared it with using the old unit and with relying on a phone connection in the weaker area. candle orbit 908 offered the most practical solution because it kept my regular devices on the household network while reaching the places where i actually work. setting it up involved choosing a better position and reconnecting devices one at a time. the process took longer than plugging in the previous unit, but the instructions made the sequence understandable. i tested it from the office, a nearby hallway, and the room where i sometimes take meetings. coverage felt more even across those locations, and moving with a laptop no longer required me to search for the strongest spot. streaming and ordinary browsing also stayed usable while another person was working elsewhere, which made the improvement noticeable to the whole household. the unit is not especially small, and i did not need every available setting. i left the advanced choices alone after the basic network was working. compared with the previous unit and the phone workaround, candle orbit 908 gives a more capable foundation for a home office. it has made my working routine less interrupted, and the two-year warranty is a reassuring addition for equipment that remains in use every day.",True
CORD000123,CUS00426,2019-01-25,Bakers,"[{""product"":""Vela Halo 659"",""quantity"":1},{""product"":""Candle Bloom 262"",""quantity"":2},{""product"":""Candle Bloom 1054"",""quantity"":2}]",3400.95,11.42,-37.791624,145.045674,10,3072.28,Summer,False,4.88,"candle arc 258 replaced a networking arrangement that left parts of our home office unreliable, especially when more than one person was working at the same time. i have been using it for nineteen days, and the main change is the steadier experience across the rooms where we actually work. video meetings, document access, and routine browsing now feel less dependent on finding the exact right position. compared with the previous setup, i spend far less time moving devices around or waiting for a connection to settle. the improvement is not just about reaching a distant corner. candle arc 258 has made the home office feel more predictable when several devices are active. i can move from my desk to another room without treating the transition as a test, and other household members can work online while i am using the connection for calls or research. the setup instructions were clear enough for me to follow without turning the process into an afternoon project. management options are also presented in a way that is understandable for normal household use. i still needed to place the unit thoughtfully, and the appearance is more functional than decorative. the connection can never be better than the service coming into the home, so i do not view it as a solution to every network problem. within its intended role, candle arc 258 compares very favorably with what i had before. it has reduced interruptions, made shared work easier, and given the home office the reliable coverage i was hoping to achieve.",True
