order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
CORD001062,CUS00028,2019-02-10,Thompson,"[{""product"":""Vela Halo 659"",""quantity"":1},{""product"":""Candle Quest 498"",""quantity"":1},{""product"":""Candle Flux 1098"",""quantity"":1},{""product"":""Vela Halo 569"",""quantity"":2}]",2667.46,20.39,-37.824324,144.911118,0,2687.85,Summer,True,3.4133,"vela spark 495 has made the blind and curtain routines in my home more consistent than the manual schedule i was trying to maintain. i set routines for the morning and evening, then adjusted them when my daily pattern changed. the movements have followed the expected sequence, and i no longer have to remember every room separately. compared with the previous manual approach, the greatest benefit is not having to cross the house to make a small adjustment. i have used the controls from the sofa, while preparing breakfast, and before leaving for the day. the response is generally prompt, and the routines have continued through repeated use rather than working only during the first few days. i also tested different timings to see whether the system suited real household habits. it handled a simple single-room routine particularly well, while a more complicated sequence needed a little patience during setup. the instructions could provide clearer examples for unusual curtain arrangements, and the device is less useful if the existing hardware is awkward to move. those points are worth knowing, but they have not outweighed the convenience. another basic automation option would have required more manual checking, so vela spark 495 feels like the better fit for my home. it has quietly removed a repetitive task without making the room feel over-automated. after eighteen days, the routines are now part of the household rhythm, and i would choose this approach again for similar blinds or curtains.",True
CORD001063,CUS00130,2019-09-06,Thompson,"[{""product"":""Candle Bloom 1000"",""quantity"":1}]",1815.84,10.24,-37.797678,144.908813,0,1826.08,Spring,False,3.7518,"candle quest 642 has been enjoyable for sketches, handwritten ideas, and other lightweight creative work. the screen gives enough room for a natural drawing posture, and lines appear promptly as i work. it is easy to carry when inspiration strikes away from my desk, and switching to note-taking is quick. the surface can feel warm during extended drawing, though it never became uncomfortable. i would choose a more specialised tool for demanding projects, but for everyday creative work this tablet is reliable and useful.",True
CORD001064,CUS00043,2019-08-25,Bakers,"[{""product"":""Candle Quest 354"",""quantity"":2},{""product"":""Vela Halo 569"",""quantity"":1},{""product"":""Candle Orbit 1034"",""quantity"":1},{""product"":""Candle Edge 680"",""quantity"":1}]",3787.97,23.59,-37.816225,144.994204,15,3243.36,Winter,True,0.6985,"i have used vela atlas 251 as my everyday phone for several weeks, taking it through commuting, errands, navigation, and ordinary conversations. the transition from my previous device was uncomplicated, and the layout became familiar quickly. calls are clear, messages arrive promptly, and the screen is comfortable for checking maps while walking between appointments. it feels like a practical phone rather than something that needs constant attention. navigation has been the part i use most. i have relied on vela atlas 251 in unfamiliar areas, during public transport changes, and while looking for meeting locations. the display is easy to read at a glance, and the phone responds promptly when i switch between a map, a message, and a calendar reminder. i have also used the camera for quick reference pictures and documents. the results are suitable for everyday records, although i would use a dedicated camera for anything more demanding. battery performance has supported my routine well. a full day involving calls, messages, navigation, and some media usually leaves enough charge for the evening. heavy map use does reduce that margin, so i carry a charger on unusually long days. the phone has remained comfortable to hold, and the surface has resisted the small marks that come from being placed on desks and in pockets. vela atlas 251 has been reassuringly consistent. it handles communication without fuss, keeps navigation available when i need it, and gives me a pleasant screen for reading and occasional media. the limitations are ordinary for a phone in this class, but none has interfered with my daily use. i am happy with how well it has supported the practical movement of my week.",True
CORD001065,CUS00082,2019-02-10,Bakers,"[{""product"":""Candle Bloom 1054"",""quantity"":1},{""product"":""Candle Bloom 1000"",""quantity"":1},{""product"":""Candle Flux 990"",""quantity"":1}]",4360.14,23.29,-37.739267,145.0242,0,4373.93,Summer,False,8.2666,"i have spent the last several weeks using vela halo 281 for travel planning, communication, and media during journeys. it has been particularly convenient when i need to look up a route, check a reservation message, and return to a video or podcast without carrying another device. the screen is comfortable for reading maps and longer articles, and the layout makes switching between tasks feel natural. before travelling, i used vela halo 281 to gather directions and save useful information. while away, i relied on it for navigation, messages, and occasional photos. the phone responded promptly when moving between a map and a conversation, which meant i could keep walking rather than stop to wait. media playback has also been enjoyable on trains and in waiting areas. the display is bright enough for ordinary indoor use, although i sometimes reduce the brightness during a long evening session. battery life has been suitable for my usual days, including navigation and several hours of listening. a particularly busy travel day can leave less reserve than i would prefer, so i carry a charger when i expect to be out late. that is the main limitation i have noticed. the phone remains comfortable in one hand, and the controls are placed where i can reach them without interrupting a map or programme. vela halo 281 has made travel planning feel more organised and the waiting parts of a journey more enjoyable. it handles communication, directions, and media with a reassuring lack of fuss. i like having one dependable device for those connected tasks, and the small battery compromise has not outweighed the convenience it provides.",True
CORD001066,CUS00457,2019-07-30,Thompson,"[{""product"":""Candle Bloom 1000"",""quantity"":2},{""product"":""Candle Bloom 262"",""quantity"":2},{""product"":""Candle Flux 990"",""quantity"":1}]",7962.67,12.28,-37.789265,144.954448,10,7178.68,Winter,False,2.6824,"the vela ridge 221 replaced an older phone that was still usable but increasingly awkward for work calls and calendar management. after 39 days, i find the newer phone much better suited to my routine. calls are clear in the places where i normally work, and the calendar is easy to check between meetings. i can move from a call to an appointment reminder without the delays that had become common on my previous device. what i value most is the sense of order. the vela ridge 221 keeps work notifications separate enough from the rest of the day that i can respond without searching through clutter. compared with my old phone, the display is easier to read while walking between rooms, and appointments are simple to adjust when plans change. the 5g connection has also been useful in busy areas where my former phone often took longer to load calendar details. i have not tested every feature, but the basic work functions are consistently solid. there are small differences in feel. the body is a little larger than my old handset, so one-handed use takes more care, and the number of settings can seem extensive at first. once configured, however, the vela ridge 221 is comfortable to live with. the 24-month warranty adds confidence for a device intended for daily work. it is not a dramatic redesign of how i use a phone, but it is a clear improvement over my previous model for calls, schedules, and dependable everyday communication.",True
CORD001067,CUS00064,2019-09-30,Thompson,"[{""product"":""Vela Halo 569"",""quantity"":1}]",149.09,14.28,-37.765475,144.917284,0,163.37,Spring,False,5.8646,"candle edge 554 has been unreliable for commuting and spoken-content listening. the connection drops when i move through crowded areas, then returns with a delay that causes missed words. podcasts and other spoken programs are especially difficult because the interruptions break sentences and make me rewind repeatedly. the controls are small and awkward to use while walking, and volume changes do not always register on the first attempt. background noise also exposes the weak clarity, so voices become difficult to follow unless the volume is pushed high. i kept testing it on different journeys, but the same problems continued. it produces sound and can connect to a device, yet those basic functions do not make it suitable for regular travel. candle edge 554 has made commuting more irritating, and its poor reliability leaves me unable to recommend it.",False
CORD001068,CUS00124,2019-07-02,Nickolson,"[{""product"":""Vela Halo 659"",""quantity"":1},{""product"":""Candle Orbit 656"",""quantity"":1},{""product"":""Candle Flux 990"",""quantity"":1}]",4621.22,14.25,-37.862004,144.95476,0,4635.47,Winter,False,4.9986,"candle vista 434 has been enjoyable for shared-room music playback. pairing took little time, and the controls are clear when someone wants to pause or change the volume. music sounds balanced at normal levels, with vocals remaining easy to hear while people move around the room. it is not intended for a large party or demanding audio setup, but it suits meals, cleaning, and relaxed evenings very well. the compact design and dependable performance are both welcome.",True
CORD001069,CUS00323,2019-01-08,Thompson,"[{""product"":""Candle Bloom 262"",""quantity"":2},{""product"":""Candle Bloom 1054"",""quantity"":1},{""product"":""Candle Bloom 1000"",""quantity"":1},{""product"":""Vela Halo 659"",""quantity"":1}]",4766.94,12.82,-37.870709,144.919884,5,4541.41,Summer,False,6.8807,"candle orbit 944 has been my regular choice for listening at home, especially during evenings when i move between reading, cooking, and relaxing on the sofa. the first connection was quick, and it has remembered the devices i use most often. moving from one room to another has not caused the music to drop out in my usual space. i can leave the phone nearby and continue with household tasks without having to keep checking the connection. the sound is warm enough for albums and detailed enough for spoken programs. voices remain understandable at a lower volume, while music still feels full when i want a more immersive session. the fit has stayed comfortable over several hours, which was important to me because i often listen through an entire film or a long collection of interviews. the controls are not crowded, and i can pause or adjust volume without stopping to look closely. on particularly warm evenings the cushions feel a little less airy, but a brief break solves that. charging has fitted easily into my routine, and i have not had an unexpected interruption during a normal session. the headphones fold away neatly and have survived being moved around the house. i have not used them for exercise or travel, so my experience is mainly domestic. for long listening sessions at home, candle orbit 944 has provided steady wireless performance, pleasant sound, and the comfort i was hoping to find.",True
CORD001070,CUS00457,2019-05-22,Thompson,"[{""product"":""Vela Halo 659"",""quantity"":2},{""product"":""Candle Quest 498"",""quantity"":1},{""product"":""Candle Orbit 1034"",""quantity"":1}]",2419.67,9.09,-37.789265,144.954448,20,1944.83,Autumn,False,2.6824,"the vela ridge 221 replaced an older phone that was still usable but increasingly awkward for work calls and calendar management. after 39 days, i find the newer phone much better suited to my routine. calls are clear in the places where i normally work, and the calendar is easy to check between meetings. i can move from a call to an appointment reminder without the delays that had become common on my previous device. what i value most is the sense of order. the vela ridge 221 keeps work notifications separate enough from the rest of the day that i can respond without searching through clutter. compared with my old phone, the display is easier to read while walking between rooms, and appointments are simple to adjust when plans change. the 5g connection has also been useful in busy areas where my former phone often took longer to load calendar details. i have not tested every feature, but the basic work functions are consistently solid. there are small differences in feel. the body is a little larger than my old handset, so one-handed use takes more care, and the number of settings can seem extensive at first. once configured, however, the vela ridge 221 is comfortable to live with. the 24-month warranty adds confidence for a device intended for daily work. it is not a dramatic redesign of how i use a phone, but it is a clear improvement over my previous model for calls, schedules, and dependable everyday communication.",True
CORD001071,CUS00209,2019-05-08,Thompson,"[{""product"":""Candle Orbit 656"",""quantity"":1},{""product"":""Candle Edge 680"",""quantity"":1},{""product"":""Vela Halo 569"",""quantity"":1}]",4662.55,22.53,-37.862581,144.927676,5,4451.95,Autumn,True,5.8049,"the candle edge 824 became part of my routine during a particularly busy stretch of online classes and video meetings. pairing it for the first time was quick, and i appreciated being able to move between my desk and the kitchen without constantly handling the connection. voices come through with a clean, present quality, so i can follow a lecture or conversation without straining to catch ordinary words. the controls are simple enough that i learned them through use rather than needing to keep checking instructions. over time, i have used it for morning classes, informal calls, recorded lessons, and music while doing household jobs. the fit stays comfortable through a long session, and the controls respond when i pause audio or adjust the level. the microphone has suited regular conversations, with my voice remaining understandable when the room is quiet. in a busier room, i sometimes position myself more carefully, but that feels like a reasonable expectation for this sort of wireless audio device. charging has fitted easily into my routine, and i have not found myself worrying about the battery during a normal day. music has a balanced presentation that works well for background listening and spoken material. it is not the most expansive sound i have heard, especially when i want a dramatic performance, yet it remains enjoyable and consistent for my actual use. the carrying case also makes it convenient to put away between sessions. after owning the candle edge 824 for a while, i value its dependable pairing, comfortable handling, and clear treatment of voices. it has made remote study and calls feel more relaxed.",True
CORD001072,CUS00279,2019-03-16,Thompson,"[{""product"":""Candle Bloom 262"",""quantity"":3},{""product"":""Vela Halo 659"",""quantity"":1},{""product"":""Candle Edge 680"",""quantity"":1}]",5870.92,10.33,-37.7755,144.935196,0,5881.25,Autumn,False,4.2631,"candle arc 852 has been particularly useful for reading articles, marking passages, and keeping handwritten notes in one place. the screen is comfortable for extended reading, and writing feels responsive enough that my notes do not trail noticeably behind the pen. i can move from a document to an annotation without losing my place, which is helpful during study sessions. the body is easy to hold for a while, although it becomes more comfortable when resting on a desk or cushion. i needed a little practice with the palm rejection and the available note tools, but that was a brief adjustment. files have remained organised and easy to revisit after several days. battery life has covered my ordinary study blocks without anxiety. candle arc 852 has replaced much of my loose paper and has made reading and annotation feel pleasantly connected.",True
CORD001073,CUS00277,2019-11-12,Thompson,"[{""product"":""Candle Bloom 1054"",""quantity"":1},{""product"":""Candle Quest 354"",""quantity"":2},{""product"":""Candle Quest 498"",""quantity"":2},{""product"":""Candle Bloom 262"",""quantity"":1}]",4990.34,10.22,-37.781734,144.93083,0,5000.56,Spring,False,3.7244,"vela halo 209 has given me a better position for my phone during desk work and calls. the angle can be changed without dismantling the mount, and the base remains stable when i tap the screen. i have moved it between a standing and seated arrangement several times, with no looseness developing. the adjustment range is not unlimited, and the holder is best suited to one device size, but it performs its main job very well.",True
CORD001074,CUS00025,2019-10-24,Thompson,"[{""product"":""Candle Bloom 1054"",""quantity"":1},{""product"":""Candle Orbit 1034"",""quantity"":1},{""product"":""Candle Quest 498"",""quantity"":1},{""product"":""Vela Halo 659"",""quantity"":1}]",2604.81,11.13,-37.770969,144.967458,0,2615.94,Spring,False,4.9713,"the vela halo 1091 has worked well as an everyday family phone, especially for messages, calls, navigation, and casual applications. compared with my previous phone, it feels less cramped during ordinary use and is easier to hand to another family member when we need to check a route or share information. calls have been clear in the places where i normally use them, and switching between communication and simple apps has been smooth. the phone has also coped well with a day that includes maps, messages, photos, and brief browsing without making the routine feel complicated. what i value most is the balance. it is not a device that demands constant adjustment, and the main functions are arranged in a way that quickly became familiar. family conversations are easier because i can respond promptly while still keeping navigation open when travelling. the screen is comfortable for reading messages, and the casing has remained presentable despite being carried around every day. compared with my former phone, i notice fewer small annoyances rather than one dramatic change. the camera is adequate for casual snapshots but does not replace a dedicated camera when lighting is difficult. that is a fair limitation for my use. after several weeks, the vela halo 1091 feels dependable and pleasant to use. it gives the household the communication and navigation tools we need without adding unnecessary friction.",True
CORD001075,CUS00038,2019-01-29,Thompson,"[{""product"":""Candle Orbit 656"",""quantity"":2}]",4524.12,11.13,-37.782243,144.913777,0,4535.25,Summer,False,4.4728,"the candle orbit 782 replaced an older tablet that was mostly used by one person at a time. we wanted something that worked better for family learning and casual browsing, and the newer tablet has fitted that role well. the display is easy for two people to view together, while the menus are simple enough for different family members to move between reading, educational activities, and ordinary browsing without constant assistance. the older tablet could do the same basic tasks, but it felt slow and cramped whenever we shared it. i have compared both tablets during homework searches, recipe browsing, and showing photographs at the kitchen table. the candle orbit 782 responds more promptly when several pages are open, and text remains comfortable to read from a short distance. it has also been useful for children following instructions while an adult works beside them. the battery has covered our usual periods of shared use, and the casing has handled being passed from one person to another without making us overly cautious. the newer tablet is a little heavier, and the broader screen is not as convenient for someone holding it in one hand. some websites still present awkwardly, so it is not a perfect substitute for a computer. those limitations have not changed its main advantage. compared with the older device, the candle orbit 782 makes shared browsing and family learning feel less cramped and more cooperative. it is a practical household tablet for people who regularly use one screen together.",True
CORD001076,CUS00050,2019-10-10,Thompson,"[{""product"":""Candle Bloom 262"",""quantity"":1},{""product"":""Candle Orbit 656"",""quantity"":2},{""product"":""Candle Quest 354"",""quantity"":1}]",6045.17,9.29,-37.808027,144.919768,0,6054.46,Spring,False,2.4534,"vela nova 897 has helped me keep ordinary habits visible without making them feel like a project. the reminders arrive at useful moments, and the time display is quick to read when i am cooking, commuting, or moving around the house. i was able to configure the main routine without referring to the instructions for long. the device sits lightly on my wrist and has not become distracting during work or sleep. i enjoy the gentle prompt to stand, pause, or complete a small task because it gives structure to otherwise forgettable parts of the day. the display can be a little less convenient to read in strong outdoor light, but indoors it is consistently clear. after a month of daily wear, the strap remains secure and the casing looks fresh. vela nova 897 is a simple, useful companion that encourages steady routines without demanding constant attention.",True
CORD001077,CUS00026,2019-02-28,Thompson,"[{""product"":""Candle Flux 990"",""quantity"":1},{""product"":""Vela Halo 569"",""quantity"":1},{""product"":""Candle Quest 498"",""quantity"":1},{""product"":""Candle Edge 680"",""quantity"":1}]",5803.27,11.3,-37.822057,144.929634,20,4653.92,Summer,False,1.8532,"candle edge 500 was meant to handle documents while i moved between rooms and to support occasional video meetings. the first impression was disappointing because the setup took longer than expected and several basic options were buried in confusing menus. writing a document was possible, but the laptop became sluggish when i kept a browser open beside it. windows paused, typing appeared late, and returning to a previous file sometimes required waiting. those delays were especially frustrating when i was trying to finish work during a short break. video meetings exposed a separate problem. the camera image could appear, but it occasionally froze, and the microphone required repeated checking before other people could hear me. i had to restart the meeting application more than once, which made the laptop unreliable for work conversations. carrying it around was manageable, yet the surface felt awkward to hold and the keyboard became uncomfortable during longer typing sessions. battery behaviour was also inconsistent; a light document session was not enough to predict how much time remained for a meeting. i kept the laptop updated, removed unused applications, and changed power settings, but the slow response continued. candle edge 500 can open documents and connect to a meeting, but those basic functions do not compensate for its poor responsiveness and unstable communication. i cannot recommend it for portable work that needs dependable timing.",False
CORD001078,CUS00297,2019-08-14,Bakers,"[{""product"":""Vela Halo 659"",""quantity"":2},{""product"":""Vela Halo 569"",""quantity"":1},{""product"":""Candle Bloom 262"",""quantity"":1}]",1796.78,17.49,-37.873039,145.055945,5,1724.43,Winter,False,8.807,"the candle arc 150 has handled portable document work and regular video meetings across several rooms and a few trips. it wakes promptly, keeps several documents open without fuss, and the camera is adequate for routine conversations in a bright room. the keyboard has a pleasant amount of travel, while the trackpad feels slightly narrow when i work quickly. its light weight is convenient in a bag, though the case does not feel especially substantial when carried without protection. during longer calls the fan becomes audible, but it has not interrupted anyone on the other end. battery performance depends noticeably on meeting time and screen brightness. i have found it dependable for writing, forms, and communication, while heavier creative work would expose its limits. it is a balanced travel laptop rather than an ambitious workstation.",True
CORD001079,CUS00088,2019-08-24,Nickolson,"[{""product"":""Candle Bloom 1000"",""quantity"":1},{""product"":""Candle Flux 1098"",""quantity"":1},{""product"":""Candle Orbit 1034"",""quantity"":3}]",4357.84,12.41,-37.842133,144.981976,5,4152.36,Winter,False,2.8357,"candle edge 536 is the first portable gaming device i have used that feels suited to travel rather than merely small enough to carry. i compared it with a compact setup i previously packed for trips, and the difference was visible in the amount of preparation required. candle edge 536 lets me start playing without arranging several separate pieces, while its controls leave enough room for comfortable handling. the older setup was workable, but it felt cramped whenever a session lasted more than a short break. i have carried candle edge 536 between rooms, used it during travel downtime, and played both quick games and longer sessions. the controls respond consistently, and the screen remains readable in ordinary indoor light. the built-in audio is sufficient for casual play, although i prefer headphones in busy places. its body is not feather-light, and the carrying case takes up space in a small bag, but that added size gives the device a more secure feel. i would rather carry a slightly larger unit than repeatedly adjust a fragile arrangement. the battery has suited short trips and several sessions, though demanding games naturally reduce the time between charges. charging is simple, and i have not needed to carry a collection of accessories. candle edge 536 does not offer the same broad workspace as a desktop, and anyone who plays only at home may prefer larger equipment. for travel, however, the comparison favours this device. it combines a comfortable control layout, dependable response, and sensible portability in one piece of hardware. the few compromises are predictable for a portable design, while the convenience of taking a complete gaming experience with me has made candle edge 536 an easy part of my travel bag.",True
CORD001080,CUS00497,2019-11-09,Thompson,"[{""product"":""Candle Bloom 1054"",""quantity"":1},{""product"":""Candle Bloom 262"",""quantity"":3},{""product"":""Candle Quest 498"",""quantity"":1}]",5112.99,12.45,-37.762497,144.903198,10,4614.14,Spring,False,6.7817,"i compared candle arc 564 with a wired pair i had used at my desk for focused work. the older headphones sounded acceptable, but the cable caught on the chair and made it inconvenient to move between the desk and a nearby shelf. candle arc 564 removes that nuisance and has made background music easier to fit into my working routine. pairing was uncomplicated, and reconnecting during later sessions did not require repeated effort. for instrumental music, podcasts, and ordinary playlists, the sound is balanced enough to listen for several hours. i can keep working without constantly reaching for the controls, and the wireless connection has remained steady around my desk. compared with a small speaker, the headphones also keep the sound contained when other people are working nearby. candle arc 564 feels lighter and less restrictive than the older arrangement, even though i still notice the ear cups after a long uninterrupted session. this is not the choice i would make for someone seeking a dramatic listening-room experience, and the wireless design means remembering to charge it. those limitations are easy to plan around in my use. the main benefit is the reduced clutter and the freedom to stand up without removing the music. after comparing both options over time, i prefer candle arc 564 for focused desk work because it delivers dependable everyday audio without the cable getting in the way.",True
CORD001081,CUS00446,2019-03-09,Bakers,"[{""product"":""Candle Flux 990"",""quantity"":1},{""product"":""Vela Halo 659"",""quantity"":1}]",2359.16,11.27,-37.823134,145.055247,15,2016.56,Autumn,False,5.4705,"vela ridge 743 has been useful in both my home office and living room. i use it to show presentation slides during small discussions and to display photos when friends visit. the screen is bright enough for ordinary indoor use, and images look inviting without requiring much adjustment. moving through albums is quick, so it works well when several people want to browse pictures together. i also connected it for a presentation and found that the layout remained easy to follow from the other side of the room. the controls are simple, which matters because guests can use the photo view without needing a long explanation. after several weeks of regular use, the device has remained responsive when switching between presentation material and albums. the built-in viewing area is not ideal for very large groups, but that is a reasonable limitation for a compact display. vela ridge 743 has added a pleasant, practical way to share visual material at home.",True
CORD001082,CUS00168,2019-05-22,Thompson,"[{""product"":""Candle Orbit 1034"",""quantity"":1}]",581.92,12.03,-37.82574,144.875584,10,535.76,Autumn,False,6.445,"i set up the candle shift 268 for several shared household devices, including computers, media equipment, and a few everyday connected items. once positioned, it has kept the household connections running through normal use without requiring regular attention. the layout is tidier than the collection of separate connections i had before, and managing the shared arrangement feels more orderly. basic setup was understandable, although i spent time deciding where to place it so the cables would not cross the main work area. compared with my previous arrangement, the candle shift 268 reduces clutter and makes it easier to keep the devices together. it also feels more suitable for a household where different people connect at different times. the limitation is that the central position matters. when one area of the home changes, i have to think about the cable paths and the placement rather than simply moving one device. i would also prefer a little more space around the connections when several cables are in use, since the group can look crowded. the candle shift 268 is a sensible option for shared home connectivity when a neat central arrangement is possible. it has made my setup easier to understand, but it is not a magic solution for awkward rooms or poorly placed furniture. after established use, i regard it as a balanced networking choice: organised and consistent for normal household demands, with placement and cable management still requiring some thought.",True
CORD001083,CUS00009,2019-07-04,Bakers,"[{""product"":""Candle Quest 354"",""quantity"":1},{""product"":""Candle Edge 680"",""quantity"":1},{""product"":""Candle Orbit 1034"",""quantity"":1},{""product"":""Candle Bloom 1054"",""quantity"":1}]",3685.95,13.23,-37.776991,145.006368,0,3699.18,Winter,False,3.7982,"vela pulse 865 has made scheduled control of a household outlet more convenient than the manual timer i used previously. i use it for a lamp and occasionally for another small appliance, setting a routine so the outlet changes state at a predictable part of the day. the schedule is easy to understand once created, and i like being able to adjust it without reaching behind furniture. compared with the old timer, the controls are less fiddly and the arrangement looks tidier. the practical benefit is most noticeable when my routine changes. i can temporarily alter the schedule, check whether the outlet is active, and restore the usual pattern later. the device itself is unobtrusive, and its operation has been consistent during the weeks i have owned it. i have not used it for equipment that needs specialist handling, and i would follow the stated limits rather than treating it as a universal switch. for an ordinary household lamp, it has been a useful addition. i did spend a little time deciding where the outlet and device should sit, since a crowded socket can make access awkward. that is a small inconvenience compared with manually switching the lamp every evening or resetting the old timer after interruptions. vela pulse 865 also gives me more flexibility than a basic mechanical schedule, while remaining simple enough for other people in the house to understand. it is not an elaborate home system, but for reliable scheduled control of a single outlet, it has been a satisfying upgrade.",True
CORD001084,CUS00102,2019-01-18,Bakers,"[{""product"":""Candle Orbit 1034"",""quantity"":1}]",581.92,10.41,-37.803145,145.033424,0,592.33,Summer,False,3.4407,"candle bloom 280 has been shared between two people for administration, email, research, and ordinary home-office work. our previous laptop handled those tasks, but it felt slow whenever several browser pages and documents were open. this model has made that routine less interrupted. switching between a form, a spreadsheet, and reference pages feels more fluid, and i have not had to close work simply to make room for the next task. the keyboard was comfortable from the first long session, and the screen is suitable for reading without making every document feel cramped. my partner and i have different preferences for brightness and arrangement, yet both of us adjusted quickly. compared with the older laptop, candle bloom 280 also feels easier to carry from a desk to the kitchen table. it is light enough for that movement while still feeling solid when opened. the hinge has not developed any looseness during our use. i have used it for household forms, online research, note taking, and video meetings. calls have been clear, and the laptop has remained responsive while i keep notes nearby. battery performance has suited our normal working periods, although long sessions away from a power source still require planning. it is not intended for demanding creative software or intensive games, and i have not judged it on those tasks. for a shared home-office computer, candle bloom 280 is a noticeable improvement over our old machine: quicker in everyday work, comfortable to handle, and dependable enough that neither of us minds using it.",True
CORD001085,CUS00123,2019-03-14,Thompson,"[{""product"":""Candle Orbit 1034"",""quantity"":1},{""product"":""Candle Quest 498"",""quantity"":1},{""product"":""Vela Halo 569"",""quantity"":1},{""product"":""Vela Halo 659"",""quantity"":1},{""product"":""Candle Edge 680"",""quantity"":2}]",6806.85,14.05,-37.768119,144.929378,10,6140.22,Autumn,False,5.1924,"vela core 615 was supposed to control a household power outlet on a schedule, but the timing has been too unreliable for routine use. creating the first schedule was confusing because the application moved between several screens without clearly showing whether the setting had been saved. on different evenings, the outlet switched late, failed to switch, or changed state only after i opened the application. manual control usually responds, although even that action occasionally takes several seconds. the device also lost its network connection after a brief interruption and required a reset before the schedule could be entered again. i cannot leave it to manage a lamp because the uncertainty defeats the purpose of automation. the outlet can be turned on through the application, but that limited function is not enough to justify the frustrating scheduling problems. after a month, vela core 615 has added another task to my routine. its weak timing and poor connection make it an unreliable smart-home device i would avoid.",False
CORD001086,CUS00108,2019-06-25,Nickolson,"[{""product"":""Candle Bloom 1054"",""quantity"":1},{""product"":""Candle Edge 680"",""quantity"":1},{""product"":""Candle Quest 354"",""quantity"":1},{""product"":""Vela Halo 569"",""quantity"":1},{""product"":""Candle Orbit 1034"",""quantity"":2}]",4416.96,14.41,-37.865208,144.970287,10,3989.67,Winter,False,5.1835,"candle shift 358 has strengthened wireless coverage around my home office. calls remain stable, devices connect promptly, and the rooms that previously had occasional weak service are now much more usable. setup was manageable and did not require much troubleshooting. the settings are a little dense, but once configured the network has been reliable.",True
CORD001087,CUS00048,2019-05-22,Bakers,"[{""product"":""Vela Halo 569"",""quantity"":1},{""product"":""Candle Bloom 1054"",""quantity"":1},{""product"":""Candle Edge 680"",""quantity"":1}]",2850.34,24.76,-37.884767,145.022875,5,2732.58,Autumn,True,8.6612,"the vela wave 877 has been a helpful way to review my exercise sessions without carrying my phone during every activity. after a walk or workout, the summary is easy to read and gives me a useful overview of how the session went. the device sits securely on my wrist and has remained comfortable through movement and ordinary daily wear. starting a session takes little effort, and the display is readable when i glance down briefly. battery life has been sufficient for several days, which means i do not need to charge it after every outing. it is not a replacement for specialised training equipment, and the compact screen cannot show much detail at once. for general exercise tracking, however, the vela wave 877 is convenient, comfortable, and encouraging to use.",True
CORD001088,CUS00139,2019-10-30,Thompson,"[{""product"":""Vela Halo 659"",""quantity"":1},{""product"":""Candle Orbit 1034"",""quantity"":1},{""product"":""Candle Flux 990"",""quantity"":1}]",2941.08,9.19,-37.808187,144.921274,20,2362.05,Spring,False,2.3203,"the candle shift 844 has been part of my evening routine for music, podcasts, and occasional radio listening. the sound is pleasant at moderate volume, with voices remaining easy to follow and music having enough presence for a room. pairing was quick, and reconnecting after a break usually happens without extra steps. the wireless range is less consistent through walls than i expected, so i keep the source device nearby when moving around the house. at higher volume the sound becomes somewhat sharp, and the controls are small enough that i sometimes press the wrong one. battery use has been reasonable for several long sessions, though the indicator gives limited warning before charging is needed. i enjoy the simplicity of the candle shift 844 for settled listening, but its connection behaviour and compact controls make it less suitable for moving from room to room.",True
CORD001089,CUS00140,2019-07-22,Nickolson,"[{""product"":""Vela Halo 659"",""quantity"":1},{""product"":""Candle Flux 990"",""quantity"":2},{""product"":""Candle Quest 354"",""quantity"":1},{""product"":""Candle Bloom 1054"",""quantity"":1}]",5306.24,11.62,-37.835209,144.964234,20,4256.61,Winter,False,1.9055,"vela nova 789 has made a noticeable difference to my travel setup because i can connect several devices through one compact adapter instead of carrying separate pieces for each occasion. i compared it with my previous collection of individual connectors during work trips, and the reduction in clutter is the main benefit. a laptop, phone, and presentation accessory can be arranged around the adapter without filling the whole pocket of my bag. it took only a short time to understand which connection belonged where, and ordinary use has been predictable. i especially value being able to leave the adapter attached while moving between a desk and a meeting room, rather than unplugging every device separately. the compact shape is convenient, though the short cable means i sometimes need to position it carefully when the available ports are crowded. that is a minor ergonomic limitation, not a recurring problem. i have also used it at home when several devices needed a temporary connection, and it performed the same basic job without special adjustment. compared with a bag full of separate adapters, vela nova 789 is simpler to remember and quicker to deploy. it is not a replacement for carrying every possible connector if i am travelling to an unfamiliar setup, and i would check compatibility before relying on it for an unusual device. for the everyday devices i own, however, it has been a useful space-saving accessory. the build feels sufficiently sturdy for regular packing, and the warranty is reassuring. after six weeks, i would choose this over the loose collection it replaced.",True
